names,År,FV_NetID,Ellev (el/varme),CO2 - El&Varme,Varme_Lev_til_net,Kul,Olie,Gas,Affald (fossil),Halm,Skovflis,Brænde,Træpiller,Træaffald,Affald (bio),"Biobrændsler
(bioolie)",Biogas,Overskudsvarme,Solvarme,El,CO2 - Varme,CO2 - El,andel kraftvarme,andel kedler,andel andet, kraftvarme - andel   Kul, kraftvarme - andel   Olie, kraftvarme - andel   Gas, kraftvarme - andel   Affald (fossil), kraftvarme - andel   Halm, kraftvarme - andel   Skovflis, kraftvarme - andel   Brænde, kraftvarme - andel   Træpiller, kraftvarme - andel   Træaffald, kraftvarme - andel   Affald (bio)," kraftvarme - andel   Biobrændsler
(bioolie)", kraftvarme - andel   Biogas, kedler - andel   Kul, kedler - andel   Olie, kedler - andel   Gas, kedler - andel   Affald (fossil), kedler - andel   Halm, kedler - andel   Skovflis, kedler - andel   Brænde, kedler - andel   Træpiller, kedler - andel   Træaffald, kedler - andel   Affald (bio)," kedler - andel   Biobrændsler
(bioolie)", kedler - andel   Biogas,Andet - andel overskudsvarme,Andet - andel solvarme,Andet - andel varmepumper og elkedler
Karup Fjernvarme,2021,241,0.14741292546053433,25.368982268817863,118036.8,0.0,0.0,0.4459304318653166,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17097718677564963,0.20885689886543857,8.772461250152494,16.596521018665367,0.2047395388556789,0.05050628278638526,0.7447541783579359,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180453123513723,0.7819546876486276
Karup Fjernvarme,2022,241,0.17176647426445243,27.468658438263432,107056.98000000001,0.0,0.0,0.4828380811788264,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22795711218455816,0.19170725720079157,8.050835897108248,19.417822541155186,0.23949115695212023,0.021153034580276783,0.7393558084676031,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.29422598730053995,0.7057740126994602
Kibæk Fjernvarme,2020,196,0.0,0.0,109954.79999999999,0.0,0.0,0.0,0.0,0.0,1.069516746881446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kibæk Fjernvarme,2021,196,0.0,0.0,121399.2,0.0,0.0,0.0,0.0,0.0,0.896949897528155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kibæk Fjernvarme,2022,196,0.0,0.0,106206.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kjellerup Fjernvarme,2020,244,0.0,0.007609013389759852,190376.678,0.0,0.0,0.00013374957619546234,0.0,0.0,0.943703724045442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007609013389759852,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00010987690414473981,0.0,0.0,0.9998901230958551,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kjellerup Fjernvarme,2021,244,0.0,0.05149571572097916,205485.21600000001,0.0,0.0,0.0009051804486022002,0.0,0.0,0.9534943866715939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05149571572097916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0007415423988458614,0.0,0.0,0.9992584576011542,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kjellerup Fjernvarme,2022,244,0.0,0.009715354983081296,185971.68,0.0,0.0,0.0001707743888746932,0.0,0.0,0.9754495953362362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009715354983081296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0001490549528831487,0.0,0.0,0.9998509450471169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klejtrup Fjernvarme,2020,250,0.7046210720887247,2.3575664670363525,29214.0,0.0,0.0,0.04144078866296981,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.8484281947011705,0.0,0.0,0.0,2.3575664670363525,0.0,0.9585951940850278,0.041404805914972274,-7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klejtrup Fjernvarme,2021,250,0.6067598310042248,6.928907411981367,33231.6,0.0,0.0,0.12179482179612176,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5967363593687935,0.0,0.0,0.0,6.928907411981367,0.0,0.8782363774238978,0.12176362257610227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klejtrup Fjernvarme,2022,250,0.4551113063854716,9.563430072251514,29496.960000000003,0.0,0.0,0.1681038859597735,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.4454046281379502,0.0,0.0,0.0,9.563430072251514,0.0,0.6698398750244093,0.3301601249755907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.4042443494001082,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5957556505998918,0.0,0.0,0.0
Klemensker Fjernvarme,2020,66,0.0,0.0,25239.6,0.0,0.0,0.0,0.0,1.0852192586253349,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klemensker Fjernvarme,2021,66,0.0,0.0,23046.84,0.0,0.0,0.0,0.0,1.1283867983636802,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klemensker Fjernvarme,2022,66,0.0,0.0,23047.2,0.0,0.0,0.0,0.0,1.1283691728279357,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kloster Fjernvarme,2020,348,0.06919627092308779,20.633081686559787,20388.96,0.0,0.0,0.36268380535348543,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2139204746097888,13.078281342255808,7.554800344303975,0.11017727240624337,0.17868493537679217,0.7111377922169645,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kloster Fjernvarme,2021,348,0.05829669434945448,22.18604390815828,22107.600000000002,0.0,0.0,0.38998143624816806,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2051783097215437,15.74745956358899,6.438584344569287,0.0898876404494382,0.23628073603647615,0.6738316235140857,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kloster Fjernvarme,2022,348,0.19305188365961848,30.659787464837187,19567.548,0.0,0.0,0.5389310505332605,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21713461492467018,9.131478067052655,21.528309397784536,0.2915684683640485,0.015275700358573289,0.6931558312773782,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kolind Fjernvarme,2020,211,0.0,0.02640270324125516,50335.13,0.0,0.00035631178463232336,0.0,0.0,1.1079140949869406,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02640270324125516,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.00034570432967197804,0.0,0.0,0.999654295670328,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kolind Fjernvarme,2021,211,0.0,0.280945268899036,56764.799999999996,0.0,0.0037914341281921195,0.0,0.0,1.0600759625683522,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280945268899036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.003600695306679911,0.0,0.0,0.9963993046933202,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kolind Fjernvarme,2022,211,0.0,0.0,52448.4,0.0,0.0,0.0,0.0,1.1058487961501209,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kongerslev Fjernvarme,2020,313,0.011509953867601001,5.024825917923943,47438.244,0.0,0.0,0.0883252929851282,0.0,0.0,0.9414935259829601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03285652816322628,3.4856003996269345,1.5392255182970094,0.01521025946913212,0.8852169148588216,0.09957282567204628,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.05904622126816154,0.0,0.0,0.9409537787318384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kongerslev Fjernvarme,2021,313,0.001827316108471701,0.6452860919774299,51443.31600000001,0.0,0.0,0.011342698048469501,0.0,0.0,0.758877985237188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09717274057527706,0.38948470833412063,0.25580138364330934,0.003659250892769043,0.702634954558528,0.29370579454870294,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.006425962001968025,0.0,0.0,0.9935740379980319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kongerslev Fjernvarme,2022,313,0.0,0.0,44571.6,0.0,0.0,0.0,0.0,0.0,1.007480099435515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711913415717632,0.0,0.0,0.0,0.806477667393587,0.19352233260641305,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Korsør Fjernvarme,2020,32,0.000994563055297706,3.8239183833377544,217180.8,0.0,0.0,0.06721600251955975,0.0,0.7064367568403838,0.19804927507403972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09622397560005305,0.0,3.693327316668878,0.13059106666887685,0.0015913008884763293,0.9021847235114708,0.0962239756000528,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.06678670512796958,0.0,0.6953350359196722,0.23787825895235823,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Korsør Fjernvarme,2021,32,0.004146309256569391,3.9990530729052045,245365.2,0.0,0.0,0.07029448185806302,0.0,0.9578803351086461,0.09187610957055034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07287586014642662,0.0,3.4388021358040985,0.5602509371011047,0.006426339187464236,0.9206978006661092,0.07287586014642655,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.05885071392146863,0.0,0.8368020142784294,0.10434727180010199,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Korsør Fjernvarme,2022,32,0.012874537593309178,2.7099883798341806,228305.51999999996,0.0,0.0,0.047635584106770615,0.0,0.8753774328364904,0.1020816316661989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10499982654821488,0.0,1.0514524871409157,1.6585358926932654,0.020199248796086932,0.8748009246556983,0.10499982654821483,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009955243761975402,0.0,0.8689649827049494,0.12107977353307506,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kværndrup Fjernvarme,2020,86,0.0,0.0,55508.4,0.0,0.0,0.0,0.0,0.8538887807971406,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18574486023736947,0.0,0.0,0.0,0.0,0.8212680978532203,0.1787319021467797,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kværndrup Fjernvarme,2021,86,0.0,0.0,57726.0,0.0,0.0,0.0,0.0,0.89633648615875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16214530714062986,0.0,0.0,0.0,0.0,0.8513185185185185,0.14868148148148153,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kværndrup Fjernvarme,2022,86,0.0,0.0,49908.06,0.0,0.0,0.0,0.0,0.8860369246971331,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22224065611847063,0.0,0.0,0.0,0.0,0.7944219831426026,0.2055780168573974,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kyndby Fjernvarme,2020,20,0.0,568.367450587935,11362.820000000002,0.0,0.16759381033933476,9.772345741638079,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.367450587935,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.016859940281821653,0.9831400597181782,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyndby Fjernvarme,2021,20,0.0,542.9006354706701,12069.07,0.0,2.8370690202310533,5.847667798761628,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.9006354706701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.3269191201510133,0.6730808798489866,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyndby Fjernvarme,2022,20,0.0,906.7595351298447,8809.810000000001,0.0,11.158850070821932,1.4042669165396302,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.7595351298447,0.0,0.0,1.0000000000002536,-2.5357493882438575e-13,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.8887051491792544,0.11129485082074567,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Langå Fjernvarme,2020,207,0.13484012224604297,59.67689637732062,78922.79999999999,0.0,0.0,1.0489874560963373,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16735848195958583,0.0,44.088444719244634,15.588451658075993,0.19039365050403687,0.6422478675363773,0.1673584819595858,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Langå Fjernvarme,2021,207,0.2414665505370992,52.61471331466965,86799.6,0.0,0.0,0.9248499440089585,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17427730081705445,0.08017087636348554,21.524022758906717,31.090690555762926,0.3801169590643274,0.17440172535357304,0.4454813155820996,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.39121124662508144,0.6087887533749186
Langå Fjernvarme,2022,207,0.16278046634403873,38.514937966124066,81828.0,0.0,0.0,0.6770071711394633,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17861856577210733,0.1277606687197536,18.312445490981084,20.202492475142982,0.2223493180818302,0.19608446986361638,0.5815662120545534,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.30713367123080415,0.6928663287691958
Laurbjerg Fjernvarme,2020,208,0.6105628203610035,65.14364543163094,31921.019999999997,0.0,0.0,1.1450807774939522,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.1931025321246,0.0,0.0,0.0,44.832062181471656,20.311583250159295,0.6396403124859965,0.36035968751400366,0.0,0.0,0.0,0.21729484844238942,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7827051515576106,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurbjerg Fjernvarme,2021,208,0.6182160409913208,110.21455622503399,34426.8,0.0,0.0,1.9373274077172435,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.441377456865006,72.773178768169,0.7964028024678448,0.2035971975321552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurbjerg Fjernvarme,2022,208,0.5760869565217391,107.073575942029,29808.0,0.0,0.0,1.8821159420289857,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.909056653381654,68.16451928864734,0.742753623188406,0.25724637681159424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lem Fjernvarme (Ringkøbing),2020,181,0.0012658935734294531,4.742841027407359,141623.28,0.0,0.0,0.08336862414145471,0.0,0.0,0.7088114326966585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09911082415263932,0.0,4.594093311353896,0.1487477160534624,0.0015709281694365504,0.8993182476779242,0.09911082415263917,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09307781452273947,0.0,0.0,0.9069221854772606,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lem Fjernvarme (Ringkøbing),2021,181,0.00192765014537428,5.21902228666698,168640.56,0.0,0.0,0.09173883435870944,0.0,0.0,0.5652554759068638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07817336469945309,0.07234558519018201,4.986642656357403,0.23237963030957678,0.002339650674784287,0.7220469381743041,0.27561341115091165,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.12183656575212864,0.0,0.0,0.8781634342478714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836341104484548,0.7163658895515452
Lem Fjernvarme (Ringkøbing),2022,181,0.00501845093422934,1.4390657285007884,141748.91999999998,0.0,0.0,0.02529558320444346,0.0,0.0,0.6654862132282913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11197545632093706,0.0603433169014621,0.8575638653754822,0.5815018631253063,0.006113062448729768,0.7199038976804901,0.2739830398707801,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.016968884498694704,0.0,0.0,0.9830311155013053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4086948461253244,0.5913051538746755
Lemvig Fjernvarme,2020,176,0.2597567328443735,0.9428375461603976,435373.2,0.0,0.0,0.016572992549839998,0.0,0.0,0.575297928306106,0,0.0,0.0,0.0,0.003308885342506153,0.5988123867063936,0.0,0.0,0.0,0.4131598793586743,0.5296776668017231,0.35033116415985177,0.6496688358401482,0.0,0.0,0.0,0.01548338368580061,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9845166163141995,0.0,0.0,0.00632565006554748,0.0,0.0,0.9880487215059375,0,0.0,0.0,0.0,0.004365589481856711,0.001260038946658351,0.0,0.0,0.0
Lemvig Fjernvarme,2021,176,0.22294486068984692,1.7383551378905775,491470.65359999996,0.0,0.0,0.03055642710301595,0.0,0.0,0.5645806071380047,0,0.0,0.0,0.0,0.007383699053887927,0.5010977383818305,0.0,0.0,0.026025562068269954,0.9784885946728276,0.7598665432177498,0.30010868674618085,0.674086066876563,0.02580524637725612,0.0,0.0,0.026140041403287236,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9738599585967127,0.0,0.0,0.017972790889729213,0.0,0.0,0.9699330638501327,0,0.0,0.0,0.0,0.009725300995349241,0.0023688442647889774,0.0,0.0,1.0
Lemvig Fjernvarme,2022,176,0.23987572838110777,0.7969525709984766,437682.68640000006,0.0,0.0,0.014008658305475067,0.0,0.0,0.5224065449804823,0,0.0,0.0,0.0,0.004137792186609097,0.5585052468276022,0.0,0.0,0.14019745789971919,0.1783418804294745,0.6186106905690021,0.3216046197171271,0.5398484055578896,0.13854697472498323,0.0,0.0,0.018582293529874176,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9814177064701258,0.0,0.0,0.00019686827997698162,0.0,0.0,0.9908531968379927,0,0.0,0.0,0.0,0.006708665233061757,0.0022412696489687136,0.0,0.0,1.0
Lendum Fjernvarme,2020,316,0.1860272840016536,30.96729187887557,17416.8,0.0,0.0,0.5443362959900786,0.0,0.0,0.0,0,0.8364467066280833,0.0,0.0,0.0,0.0,0.0,0.0,0.009508061182306739,9.92868080198429,21.03861107689128,0.20421841119653067,0.7689729942834616,0.026808594520007833,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0758779800051269,0.0,0.0,0.0,0,0.9241220199948731,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lendum Fjernvarme,2021,316,0.120730164467739,19.6349670974155,19918.8,0.0,0.0,0.3451391650099403,0.0,0.0,0.0,0,0.5666757033556238,0.0,0.0,0.0,0.0,0.0,0.0,0.1082595337068498,5.835795324417134,13.799171772998372,0.13555033435749142,0.5515994939454184,0.3128501716970902,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.056028833551769325,0.0,0.0,0.0,0,0.9439711664482306,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lendum Fjernvarme,2022,316,0.14269096549050017,21.232334034509496,18568.800000000003,0.0,0.0,0.3732173322993408,0.0,0.0,0.0,0,0.607874499159881,0.0,0.0,0.0,0.0,0.0,0.0,0.11322217913920121,5.247666835982939,15.984667198526559,0.16091508336564558,0.5069794493989918,0.3321054672353626,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.020650095602294454,0.0,0.0,0.0,0,0.9793499043977055,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Løgstør-Ranum-Vindblæs Fjernvarmenet,2020,301,0.0017885650091645478,0.26933612354401937,243547.2,0.0,0.0,0.004734331579258558,0.0,0.5728027257139479,0.0,0,0.1576491127797815,0.0,0.0,0.0,0.0,0.23722875894282505,0.09942056406314669,0.0,0.07023794196771714,0.19909818157630224,0.0018541319620482362,0.6682407474469472,0.32990512059100463,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0004552154686551635,0.0,0.7889751148877135,0.0,0,0.2105696696436313,0.0,0.0,0.0,0.0,0.7046761800219539,0.2953238199780461,0.0
Løgstør-Ranum-Vindblæs Fjernvarmenet,2021,301,0.0031021440587975613,0.728208019042392,271554.12,0.0,0.0,0.01280028157922995,0.0,0.5464582897876857,0.0,0,0.2120203515969487,0.0,0.0,0.0,0.0,0.22700005435380616,0.07841530815293835,0.0,0.32949224384443143,0.39871577519796053,0.0035131118614587765,0.6910715256317966,0.3054153625067446,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00599861496641965,0.0,0.7248790013946252,0.0,0,0.26912238363895513,0.0,0.0,0.0,0.0,0.7432502821425471,0.2567497178574529,0.0
Løgstør-Ranum-Vindblæs Fjernvarmenet,2022,301,0.0020379167324444955,0.3114894669843138,250844.4,0.0,0.0,0.005475293847500682,0.0,0.5448676550084435,0.0,0,0.1790153577277388,0.0,0.0,0.0,0.0,0.2291077656108727,0.10054679315145165,0.0,0.07112331807287704,0.24036614891143673,0.002439759468419466,0.667905681769256,0.3296545587623245,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.2974709383527796e-05,0.0,0.7623283697543997,0.0,0,0.23762865553621695,0.0,0.0,0.0,0.0,0.6949934697431432,0.30500653025685676,0.0
Løgstrup Fjernvarme,2020,269,0.18521554963448794,59.394427072487524,52693.200000000004,0.0,0.0,1.0440222723235635,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.23597731775637082,0.0,40.00728131242741,19.387145760060122,0.24766003962560634,0.5163626426180228,0.23597731775637087,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Løgstrup Fjernvarme,2021,269,0.3542025067584173,69.14418149913983,58593.6,0.0,0.0,1.2154013271073973,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881912017694765,0.0,32.06045457299091,37.08372692614892,0.46836678665121106,0.3447623695930694,0.1868708437557195,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
